@relation DeerHunter_missing

@attribute wtdeer numeric
@attribute state numeric
@attribute urban numeric
@attribute race numeric
@attribute retire numeric
@attribute employ numeric
@attribute educ numeric
@attribute married numeric
@attribute income numeric
@attribute gender numeric
@attribute age numeric
@attribute huntexp numeric
@attribute agehunt numeric
@attribute trips numeric
@attribute bagdeer numeric
@attribute numbag numeric
@attribute bagbuck numeric
@attribute avgcost numeric
@attribute totcost numeric
@attribute a numeric
@attribute yes numeric

@data
0.182013,46,2,1,0,1,12,1,27500,1,25,15,10,20,1,1,1,10,200,953,2
0.304395,20,3,1,4,0,8,1,15000,1,25,16,9,30,1,1,1,7,210,953,2
1.530217,33,1,1,4,0,11,1,5000,1,25,2,23,2,0,0,0,25,50,953,2
0.239131,30,3,1,0,1,12,1,22500,1,25,10,15,10,1,1,1,30,300,491,1
0.583316,21,2,1,0,1,22,1,40000,1,25,18,7,80,1,2,1,2,160,953,2
0.136666,8,2,1,0,1,24,1,40000,1,25,11,14,35,0,0,0,5,175,69,1
1.682067,40,2,1,0,1,12,1,22500,1,25,13,12,23,0,0,0,7,161,289,1
0.820852,31,3,1,0,1,12,1,62500,1,25,0,25,3,0,0,0,15,45,491,2
0.515617,49,3,1,0,1,12,1,22500,1,25,12,13,6,0,0,0,5,30,491,2
3.501866,40,3,1,4,0,20,0,15000,1,25,13,12,6,1,1,1,16.666667,100,289,2
3.259601,31,3,1,0,1,24,0,62500,1,25,13,12,1,1,1,1,150,150,289,1
1.649803,40,3,1,0,1,12,1,27500,1,25,15,10,10,0,0,0,5,50,491,2
0.791316,49,3,1,4,0,12,1,5000,1,25,17,8,30,1,1,1,4,120,289,1
0.513794,49,3,1,0,1,12,1,22500,1,25,16,9,3,0,0,0,8,24,953,2
1.154655,36,1,1,0,1,12,1,27500,1,25,5,20,30,0,0,0,13.333333,400,99,1
1.076139,36,2,1,0,1,12,1,22500,1,25,15,10,10,1,1,1,5,50,139,1
1.528352,23,2,1,0,1,22,1,40000,1,25,10,15,28,1,2,1,7,196,491,1
0.501605,49,2,1,0,1,24,1,27500,1,25,13,12,59,1,1,1,5,295,289,1
1.142458,36,2,1,0,1,12,1,27500,1,25,13,12,2,1,1,0,60,120,491,1
2.282781,23,3,1,0,1,12,1,15000,1,25,11,14,6,0,0,0,18,108,99,2
1.389411,23,3,1,0,1,11,1,22500,1,25,11,14,59,1,1,1,10,590,139,2
1.923534,15,3,1,0,1,12,1,40000,1,25,9,16,1,1,1,1,20,20,289,1
0.625127,15,2,1,0,1,20,1,40000,1,25,17,8,20,1,5,1,10,200,45,1
1.223893,14,2,1,0,1,23,0,40000,1,25,13,12,1,1,1,1,120,120,289,2
0.641879,15,3,1,0,1,12,1,27500,1,25,13,12,5,0,0,0,5,25,491,1
2.155093,50,2,1,0,1,12,0,15000,1,25,13,12,3,0,0,0,5,15,139,2
0.983907,50,3,1,0,1,22,1,27500,1,25,13,12,30,1,3,1,5,150,491,1
0.96163,24,1,1,0,1,12,1,40000,1,25,9,16,11,1,1,0,10,110,953,2
0.961562,50,2,1,0,1,24,0,40000,1,25,18,7,20,1,1,0,50,1000,953,1
0.300726,35,2,1,0,1,25,0,27500,0,25,4,21,20,1,1,1,35,700,491,2
1.099174,38,2,1,0,1,23,0,40000,1,25,3,22,12,1,1,1,40,480,202,1
0.659806,13,2,1,0,1,20,1,27500,1,25,7,18,4,1,1,1,40,160,953,1
0.633905,18,2,1,0,1,12,1,27500,1,25,17,8,16,1,2,1,18,288,45,1
0.709584,41,2,1,0,1,21,1,40000,1,25,13,12,5,1,1,0,100,500,139,2
0.629424,18,1,1,0,1,22,1,40000,1,25,11,14,2,0,0,0,50,100,491,1
1.020913,34,2,1,0,1,10,1,40000,1,25,13,12,10,0,0,0,10,100,491,2
1.020913,34,2,1,0,1,24,0,40000,1,25,11,14,5,1,1,0,12,60,289,2
0.876123,47,3,1,0,1,21,1,40000,1,25,17,8,18,1,1,0,5,90,289,1
0.982579,34,3,1,0,1,12,0,15000,1,25,13,12,15,1,1,0,5,75,99,2
0.982579,34,3,1,0,1,12,1,15000,1,25,17,8,20,1,5,1,5,100,953,1
1.050101,34,3,1,0,1,12,0,15000,1,25,15,10,20,1,6,1,2,40,289,1
1.020913,34,3,1,0,1,12,0,22500,1,25,14,11,5,0,0,0,60,300,27,1
0.850952,47,1,1,0,1,26,1,40000,1,25,18,7,1,1,1,0,100,100,69,1
0.876123,47,3,1,0,1,12,1,40000,1,25,17,8,24,0,0,0,10,240,491,1
1.054773,34,2,1,0,1,12,0,40000,1,25,10,15,17,1,1,1,50,850,289,1
1.112277,11,1,1,0,1,10,1,15000,1,25,17,8,40,0,0,0,10,400,27,1
0.85028,1,2,0,0,1,22,1,27500,1,25,18,7,40,1,4,1,15,600,9,1
0.801048,43,3,1,0,1,12,1,15000,1,25,10,15,20,0,0,0,15,300,9,1
1.527334,10,3,1,3,0,12,0,40000,0,25,15,10,12,1,1,1,50,600,139,1
0.832821,1,3,1,0,1,22,1,15000,1,25,8,17,8,0,0,0,15,120,491,1
1.457991,10,1,1,0,1,12,1,40000,1,25,12,13,5,0,0,0,50,250,491,2
0.865908,1,2,1,0,1,12,1,40000,1,25,17,8,5,1,1,0,25,125,289,1
0.801048,43,2,1,0,1,8,1,22500,1,25,17,8,3,0,0,0,15,45,491,2
0.706293,32,1,1,0,1,21,1,40000,1,25,4,21,1,0,0,0,50,50,289,2
0.343067,32,3,1,0,1,22,1,40000,1,25,18,7,1,0,0,0,250,250,289,1
0.731004,19,2,1,0,1,10,1,15000,1,25,18,7,4,0,0,0,15,60,69,1
2.224315,44,1,1,0,1,22,1,27500,1,25,17,8,5,0,0,0,50,250,27,1
0.808089,43,1,1,0,1,12,1,40000,1,25,13,12,12,0,0,0,40,480,27,1
1.83727,25,3,1,0,1,24,1,27500,1,25,21,4,150,1,7,1,5,750,491,1
0.700359,25,3,1,0,1,10,1,22500,1,25,13,12,14,1,2,1,5,70,491,1
0.750091,32,2,1,0,1,22,1,40000,1,25,7,18,1,1,1,1,12,12,289,2
0.608143,4,3,1,0,1,12,1,27500,1,25,16,9,15,1,1,1,5,75,289,1
0.608741,4,2,1,0,1,12,1,40000,1,25,11,14,35,1,1,1,25,875,289,1
0.637503,4,2,1,0,1,12,1,27500,1,25,14,11,20,1,2,1,10,200,491,1
0.700359,25,3,1,0,1,12,1,27500,1,25,17,8,10,1,2,1,40,400,289,1
0.409815,28,1,1,0,1,12,0,22500,1,25,17,8,10,0,0,0,25,250,289,1
0.749835,37,3,1,0,1,22,1,27500,1,25,11,14,1,1,1,1,300,300,139,1
0.349934,45,2,1,0,1,21,1,62500,1,25,11,14,7,0,0,0,40,280,289,1
0.385522,45,2,1,0,1,22,1,40000,1,25,19,6,21,0,0,0,25,525,953,1
0.229472,42,3,1,0,1,21,0,40000,1,25,12,13,18,1,2,1,25,450,202,2
0.547309,28,2,1,0,1,12,0,5000,1,25,20,5,7,0,0,0,30,210,953,2
0.399455,28,2,1,0,1,10,1,15000,1,25,20,5,2,1,1,0,30,60,289,2
0.757071,28,3,1,0,1,12,0,5000,1,25,13,12,1,0,0,0,10,10,202,2
0.266705,27,3,1,0,1,12,1,40000,1,25,17,8,10,0,0,0,60,600,202,1
0.268574,27,3,1,0,1,24,1,15000,1,25,13,12,2,0,0,0,100,200,953,2
0.230151,42,3,1,0,1,26,1,40000,1,25,19,6,15,1,2,1,10,150,953,1
0.980368,17,3,1,0,1,21,1,27500,1,25,15,10,1,1,1,1,40,40,27,1
0.146582,35,3,1,0,1,12,1,15000,1,25,13,12,10,1,2,0,5,50,491,2
0.507758,27,1,1,0,1,12,1,15000,1,25,8,17,3,1,1,0,15,45,289,2
0.35943,45,2,1,0,1,21,0,40000,1,25,17,8,3,1,1,1,120,360,202,2
0.311818,20,1,1,0,1,24,0,62500,1,26,3,23,3,0,0,0,70,210,289,1
0.187019,46,3,1,0,1,12,1,40000,1,26,12,14,36,1,3,1,6,216,491,1
0.180318,46,2,1,2,0,23,0,27500,1,26,16,10,1,0,0,0,20,20,9,1
0.282614,20,2,1,0,1,21,1,27500,1,26,10,16,10,0,0,0,10,100,69,1
0.187019,46,3,1,0,1,12,1,27500,1,26,14,12,25,0,0,0,20,500,139,1
0.29417,20,2,1,0,1,22,1,40000,1,26,17,9,2,0,0,0,10,20,45,1
0.187019,46,3,1,0,1,12,1,27500,1,26,17,9,40,0,0,0,5,200,491,1
0.178656,46,2,1,0,1,26,0,62500,1,26,20,6,4,0,0,0,105,420,69,1
0.54488,22,2,1,4,0,21,0,5000,1,26,9,17,5,0,0,0,20,100,953,1
2.703093,33,2,1,0,1,12,1,15000,1,26,8,18,1,0,0,0,15,15,69,2
2.703093,33,3,1,0,1,23,1,22500,1,26,12,14,10,1,3,1,8,80,953,2
1.43795,33,3,1,0,1,11,1,22500,1,26,12,14,40,1,0,1,16,640,491,1
2.522801,33,2,1,0,1,12,1,40000,1,26,11,15,2,0,0,0,65,130,953,2
2.657528,33,1,1,0,1,11,1,40000,1,26,8,18,14,0,0,0,4,56,491,2
1.070758,21,3,1,0,1,10,1,27500,1,26,12,14,4,1,1,0,8,32,202,1
3.501866,40,2,1,0,1,12,1,22500,1,26,14,12,4,1,1,0,15,60,289,2
0.859147,21,2,0,0,1,12,1,40000,1,26,19,7,40,1,1,1,15,600,491,1
0.137443,8,2,1,0,1,11,1,40000,1,26,11,15,2,0,0,0,5,10,139,1
0.48811,49,3,1,4,0,12,1,15000,1,26,14,12,12,0,0,0,10,120,953,2
1.708498,40,3,1,0,1,12,1,40000,1,26,14,12,40,0,0,0,0.5,20,289,2
3.817034,40,2,1,0,1,12,0,62500,1,26,11,15,2,0,0,0,25,50,491,1
1.708498,40,3,1,4,0,24,0,40000,1,26,14,12,8,1,1,1,30,240,491,1
0.792241,31,2,1,4,0,9,1,22500,1,26,15,11,30,1,1,0,10,300,69,1
1.862914,40,2,1,4,0,12,1,40000,1,26,11,15,9,1,1,0,8,72,953,2
1.154655,36,1,1,0,1,12,1,40000,1,26,14,12,2,1,1,1,35,70,491,1
1.389411,23,3,1,0,1,21,1,22500,1,26,18,8,21,1,3,1,0.238095,5,289,1
2.282781,23,3,1,0,1,22,1,40000,1,26,14,12,14,1,1,1,21.428571,300,289,1
1.446449,23,2,1,0,1,24,0,40000,1,26,14,12,1,0,0,0,240,240,491,2
1.108255,36,3,1,0,1,22,1,40000,1,26,11,15,2,0,0,0,20,40,491,2
1.455784,23,3,1,0,1,12,0,22500,0,26,8,18,8,0,0,0,10,80,491,2
1.389411,23,3,1,0,1,25,0,22500,1,26,12,14,7,0,0,0,1,7,202,1
1.389411,23,3,1,0,1,12,1,15000,1,26,14,12,52,1,3,1,10,520,491,1
0.625127,15,3,1,0,1,12,0,40000,1,26,11,15,4,0,0,0,4,16,45,1
0.612523,15,2,1,0,1,12,0,22500,1,26,21,5,3,0,0,0,5,15,45,1
1.923534,15,2,1,0,1,12,1,27500,1,26,13,13,10,0,0,0,1,10,139,1
0.612523,15,2,1,0,1,11,1,15000,1,26,4,22,10,0,0,0,2,20,139,1
1.049285,16,2,1,0,1,22,0,22500,1,26,11,15,1,1,1,0,55,55,45,1
0.935904,24,3,1,0,1,22,1,40000,1,26,15,11,4,1,1,1,8,32,202,2
0.96163,24,1,1,0,1,24,1,40000,1,26,12,14,6,1,1,1,20,120,289,1
0.950971,50,2,1,0,1,25,1,40000,1,26,10,16,3,0,0,0,50,150,45,1
1.176744,17,2,1,2,0,22,1,5000,1,26,15,11,4,0,0,0,5,20,491,2
0.935904,24,2,1,0,1,12,1,22500,1,26,15,11,9,1,1,1,16.666667,150,953,2
1.925049,50,3,1,0,1,12,0,40000,0,26,20,6,10,1,1,1,10,100,491,2
2.069095,50,1,1,0,1,24,1,15000,1,26,0,27,1,0,0,0,300,300,491,2
2.484198,26,1,1,0,1,24,1,40000,1,26,17,9,2,0,0,0,20,40,491,2
0.5212,16,2,1,0,1,12,1,22500,1,26,20,6,30,1,1,1,5,150,289,1
0.968035,17,2,1,0,1,12,1,27500,1,26,8,18,3,0,0,0,10,30,289,2
1.099174,38,1,1,0,1,12,1,22500,1,26,10,16,10,1,2,1,20,200,491,1
0.339394,13,2,1,0,1,21,1,40000,1,26,14,12,1,1,1,1,260,260,139,1
0.341025,13,2,1,0,1,12,0,22500,1,26,14,12,10,1,1,1,10,100,289,1
0.543282,38,3,1,0,1,12,0,15000,1,26,8,18,1,0,0,0,100,100,953,2
0.337494,13,2,1,0,1,21,1,40000,1,26,18,8,1,1,1,0,30,30,491,1
0.21699,2,1,1,0,1,12,1,40000,1,26,16,10,1,1,3,0,600,600,99,1
0.627331,18,1,1,0,1,21,0,22500,1,26,9,17,4,0,0,0,5,20,491,1
1.885667,47,2,1,0,1,12,1,22500,1,26,13,13,1,0,0,0,13,13,491,2
0.775678,49,3,1,0,1,12,1,15000,1,26,10,16,60,1,2,1,10,600,289,1
0.759255,41,2,1,0,1,22,0,62500,1,26,15,11,25,1,6,1,45,1125,99,1
1.684049,47,1,1,0,1,24,1,62500,1,26,12,14,2,1,1,0,205,410,27,1
0.676054,41,3,1,0,1,24,1,40000,1,26,16,10,15,1,7,1,13,195,953,2
0.876123,47,3,1,0,1,12,1,40000,1,26,14,12,7,1,1,1,25.714286,180,953,2
0.946213,47,3,1,0,1,12,1,22500,1,26,8,18,17,1,2,1,2,34,491,1
0.986617,34,3,1,0,1,23,1,40000,1,26,14,12,21,1,3,1,6,126,491,1
1.050101,34,3,1,0,1,20,1,15000,1,26,20,6,50,0,0,0,10,500,491,1
0.85028,1,3,1,0,1,21,1,62500,1,26,19,7,10,1,1,1,40,400,491,2
0.808089,43,2,1,0,1,23,0,40000,1,26,14,12,70,1,3,1,5,350,491,1
1.725894,43,2,1,0,1,12,1,27500,1,26,12,14,8,0,0,0,20,160,202,2
0.811929,43,2,1,0,1,12,1,40000,1,26,14,12,1,0,0,0,5,5,45,2
0.832821,1,3,1,4,0,12,1,15000,1,26,17,9,6,0,0,0,50,300,953,1
1.387296,1,3,1,0,1,12,1,27500,1,26,14,12,6,0,0,0,30,180,491,1
0.85028,1,2,1,0,1,12,1,27500,1,26,11,15,5,1,2,1,50,250,289,1
1.069457,11,3,1,0,1,12,1,40000,1,26,11,15,5,0,0,0,100,500,491,1
1.640599,11,3,1,0,1,11,1,40000,1,26,15,11,10,1,4,1,20,200,491,2
1.382832,10,2,1,0,1,21,1,15000,1,26,17,9,12,0,0,0,2,24,99,1
0.812242,43,2,1,0,1,12,1,40000,1,26,20,6,1,0,0,0,22,22,953,2
1.457991,10,1,1,0,1,23,1,40000,1,26,16,10,1,0,0,0,20,20,99,1
1.011419,11,3,1,0,1,21,1,40000,1,26,14,12,70,1,2,1,5,350,953,1
0.865908,1,2,1,0,1,25,0,5000,1,26,16,10,15,1,3,1,20,300,289,1
0.733726,19,1,1,0,1,12,1,15000,1,26,12,14,10,0,0,0,20,200,491,2
2.117189,19,1,1,0,1,8,1,5000,1,26,14,12,20,1,0,0,100,2000,202,2
2.198201,44,2,1,3,0,11,1,40000,1,26,14,12,15,0,0,0,10,150,491,2
0.632521,4,3,1,0,1,12,1,40000,1,26,18,8,10,0,0,0,50,500,289,1
0.637503,4,1,1,0,1,22,1,62500,1,26,13,13,3,0,0,0,200,600,139,1
0.608143,4,3,1,0,1,12,1,40000,1,26,18,8,24,1,2,1,20,480,289,1
2.220761,44,2,1,0,1,12,1,40000,1,26,21,5,47,1,2,1,10,470,289,1
0.723074,25,3,1,0,1,12,1,27500,0,26,10,16,30,0,0,0,3,90,69,1
0.608741,4,2,1,0,1,12,1,22500,1,26,16,10,10,1,2,1,10,100,491,2
0.720893,32,2,1,0,1,12,1,15000,1,26,6,20,1,1,1,1,275,275,953,2
1.140735,4,3,1,0,1,12,1,40000,1,26,13,13,15,0,0,0,8,120,491,1
0.700359,25,3,1,4,0,11,1,5000,1,26,12,14,30,1,2,1,6,180,45,1
0.700992,25,2,1,0,1,22,1,40000,1,26,18,8,12,1,2,1,10,120,139,1
8.624632,44,1,1,0,1,12,1,27500,1,26,16,10,200,0,0,0,1,200,289,1
0.766042,19,1,1,0,1,12,1,40000,1,26,21,5,9,1,2,1,30,270,953,2
0.632521,4,3,1,0,1,12,1,40000,1,26,20,6,15,0,0,0,50,750,202,2
0.567023,4,3,1,0,1,12,1,5000,1,26,13,13,30,0,0,0,1,30,289,2
0.628757,4,2,1,0,1,11,1,40000,1,26,14,12,7,0,0,0,200,1400,491,1
2.323035,44,2,1,0,1,12,1,27500,1,26,14,12,8,0,0,0,3,24,491,1
2.242423,44,2,1,0,1,12,1,40000,1,26,18,8,15,0,0,0,2,30,9,1
0.146582,35,2,1,0,1,12,0,15000,1,26,18,8,15,1,1,1,37,555,491,2
0.751323,37,2,1,0,1,12,1,15000,1,26,18,8,14,0,0,0,7,98,139,2
0.613061,6,2,1,0,1,12,1,40000,1,26,16,10,8,1,1,1,10,80,491,2
0.144548,35,2,1,0,1,22,1,40000,1,26,12,14,1,1,1,0,100,100,202,1
0.144548,35,2,1,0,1,22,1,27500,1,26,13,13,3,1,1,0,18,54,953,2
1.204236,37,3,1,0,1,12,1,15000,1,26,19,7,10,1,3,1,5,50,45,1
0.724971,37,1,1,0,1,12,0,40000,1,26,17,9,4,1,1,1,50,200,45,1
0.597805,6,1,1,0,1,12,1,40000,1,26,13,13,1,0,0,0,150,150,953,1
0.534852,27,3,1,0,1,12,0,15000,1,26,11,15,3,0,0,0,150,450,953,2
0.897487,3,2,1,0,1,24,1,62500,1,26,14,12,2,0,0,0,175,350,9,1
0.399455,28,2,1,0,1,22,1,40000,1,26,18,8,12,1,0,0,10,120,289,1
0.399455,28,2,1,0,1,12,1,27500,1,26,16,10,50,0,0,0,10,500,491,1
0.213116,42,1,1,0,1,20,1,15000,1,26,10,16,10,0,0,0,5,50,289,1
0.213116,42,2,1,0,1,12,0,15000,1,26,14,12,2,1,1,1,150,300,491,2
0.384617,42,3,1,0,1,12,1,22500,1,26,15,11,1,1,1,1,5,5,491,2
0.230151,42,3,1,0,1,22,1,27500,1,26,14,12,20,1,1,1,5,100,9,1
0.303716,35,2,1,0,1,12,0,40000,1,26,12,14,3,1,1,1,100,300,202,1
0.658464,3,1,1,0,1,24,1,62500,1,26,16,10,1,0,0,0,20,20,289,2
0.677092,45,2,1,0,1,12,1,22500,1,26,14,12,2,0,0,0,20,40,491,1
0.239131,30,3,1,0,1,12,1,22500,1,27,17,10,10,0,0,0,12,120,953,2
2.191903,33,2,1,0,1,24,0,62500,1,27,13,14,6,0,0,0,20,120,139,1
4.384544,33,1,1,0,1,12,1,40000,1,27,10,17,7,0,0,0,20,140,99,1
0.564828,22,2,1,0,1,24,0,40000,1,27,9,18,17,1,1,1,23.529412,400,139,1
0.187019,46,3,1,0,1,24,0,62500,1,27,15,12,1,0,0,0,250,250,139,1
0.29417,20,3,1,0,1,12,1,40000,1,27,14,13,10,0,0,0,150,1500,202,1
0.61994,20,3,1,0,1,12,1,62500,1,27,15,12,15,0,0,0,5,75,491,2
0.328747,20,2,1,0,1,21,1,22500,1,27,11,16,14,0,0,0,3,42,491,2
1.351319,33,2,1,0,1,11,1,27500,1,27,11,16,70,1,3,1,15,1050,202,1
1.442497,33,3,1,0,1,12,1,15000,1,27,11,16,3,0,0,0,5,15,202,2
0.230777,30,2,1,0,1,12,1,40000,1,27,16,11,11,1,1,1,2,22,289,2
1.3686,33,1,1,0,1,11,1,62500,1,27,9,18,3,0,0,0,200,600,289,1
1.442497,33,3,1,0,1,10,1,22500,1,27,13,14,20,0,0,0,12.5,250,139,1
1.649803,40,3,1,4,0,9,1,15000,1,27,15,12,10,0,0,0,5,50,491,1
1.798286,40,2,1,4,0,9,1,22500,1,27,11,16,2,1,1,1,9,18,289,2
0.48811,49,2,1,0,1,12,1,15000,1,27,17,10,50,1,5,1,5,250,289,1
0.791316,49,3,1,0,1,12,1,22500,1,27,15,12,6,1,1,1,5,30,491,2
4.298197,36,1,1,0,1,12,1,22500,1,27,5,22,6,0,0,0,5,30,953,2
1.07541,36,2,1,0,1,12,1,22500,1,27,14,13,30,0,0,0,3.333333,100,491,1
1.389411,23,2,1,0,1,12,0,22500,1,27,13,14,30,1,2,1,5,150,491,1
0.625127,15,2,1,0,1,21,1,27500,1,27,11,16,17,1,3,0,5,85,491,2
0.612523,15,2,1,0,1,23,1,22500,1,27,5,22,15,0,0,0,8,120,289,2
1.475933,14,3,1,0,1,12,1,15000,1,27,17,10,7,0,0,0,5,35,491,1
1.923534,15,3,1,0,1,21,1,22500,1,27,13,14,15,0,0,0,5,75,491,1
1.66567,26,3,1,0,1,12,1,40000,1,27,2,25,1,0,0,0,55,55,953,2
0.535427,16,2,1,0,1,12,1,27500,1,27,17,10,15,1,2,1,30,450,139,1
0.96163,24,3,1,4,0,25,1,62500,1,27,15,12,1,1,2,1,250,250,491,2
1.9254,24,1,1,0,1,22,0,5000,1,27,15,12,2,0,0,0,100,200,953,2
2.453312,26,1,1,0,1,24,1,62500,1,27,13,14,1,1,1,1,35,35,202,1
0.617376,26,2,1,0,1,12,1,27500,1,27,23,4,15,0,0,0,20,300,491,2
1.94886,50,3,1,0,1,12,1,40000,1,27,13,14,1,0,0,0,150,150,289,1
0.85859,26,3,1,0,1,21,1,5000,1,27,14,13,2,1,1,1,100,200,289,2
0.961562,50,1,1,0,1,21,0,62500,1,27,13,14,2,0,0,0,30,60,289,2
0.96163,24,2,1,0,1,24,0,22500,1,27,17,10,2,1,1,0,20,40,491,2
0.950971,50,3,1,0,1,12,1,15000,1,27,15,12,10,0,0,0,3,30,289,2
1.038282,24,2,1,0,1,20,1,62500,1,27,11,16,15,1,3,1,50,750,953,1
0.568304,16,1,1,0,1,24,0,40000,1,27,16,11,2,1,1,1,100,200,491,2
0.934046,50,1,1,0,1,12,1,40000,1,27,15,12,2,0,0,0,75,150,69,2
1.24702,14,2,1,0,1,22,1,62500,1,27,17,10,4,0,0,0,30,120,139,1
0.535427,16,2,1,0,1,24,1,15000,1,27,15,12,36,1,1,1,5,180,491,2
0.142067,35,2,1,0,1,24,1,22500,1,27,14,13,2,1,1,0,30,60,289,2
2.155093,50,3,1,0,1,12,0,40000,1,27,15,12,6,1,1,0,12,72,69,1
1.070854,16,2,1,0,1,12,1,27500,1,27,17,10,4,0,0,0,25,100,99,1
0.617129,26,3,1,4,0,22,0,15000,0,27,3,24,1,0,0,0,500,500,491,2
1.663222,26,3,1,0,1,12,0,5000,1,27,17,10,4,0,0,0,1,4,139,2
0.522797,38,3,1,0,1,11,1,40000,1,27,15,12,25,0,0,0,18,450,491,1
1.079923,38,1,1,4,0,22,1,15000,1,27,9,18,1,1,1,1,250,250,139,1
1.735988,48,2,1,0,1,20,1,15000,1,27,15,12,5,1,1,1,15,75,202,1
0.107853,2,2,1,0,1,12,1,40000,1,27,22,5,1,1,5,1,500,500,491,2
0.854192,48,3,1,0,1,21,1,15000,1,27,9,18,2,0,0,0,90,180,69,2
0.339394,13,3,1,0,1,11,1,22500,1,27,15,12,6,1,1,1,50,300,202,1
2.19492,38,3,1,0,1,24,1,27500,0,27,0,28,3,1,1,0,50,150,289,2
0.9074,48,2,1,3,0,22,1,62500,1,27,16,11,15,0,0,0,7,105,289,1
0.313672,13,2,1,0,1,23,0,22500,1,27,12,15,17,1,1,1,6,102,289,1
0.099977,2,3,1,4,0,9,1,40000,1,27,21,6,60,1,4,1,65,3900,953,1
0.628459,15,2,1,0,1,24,1,62500,1,27,17,10,20,0,0,0,8,160,289,1
0.859147,21,2,1,0,1,12,1,40000,1,27,10,17,20,0,0,0,40,800,9,1
0.633905,18,3,1,0,1,10,1,27500,1,27,0,27,7,0,0,0,10,70,289,1
0.859147,21,3,1,0,1,9,1,40000,1,27,12,15,50,1,1,0,10,500,491,1
0.857521,21,3,1,0,1,24,1,40000,0,27,11,16,7,1,2,1,25,175,289,1
1.264025,41,2,1,0,1,24,1,40000,1,27,15,12,10,1,2,1,6,60,491,2
0.986617,34,3,1,0,0,9,0,5000,1,27,18,9,10,0,0,0,20,200,289,1
0.876123,47,2,1,0,1,22,1,40000,1,27,15,12,6,0,0,0,13,78,289,2
0.876123,47,3,1,0,1,10,1,27500,1,27,11,16,5,1,2,1,5,25,491,2
1.084637,34,2,1,0,1,24,0,40000,1,27,14,13,26,1,5,1,10,260,289,1
2.81908,1,2,1,0,1,9,1,15000,1,27,16,11,4,1,2,1,115,460,953,2
0.803038,43,3,1,4,0,10,1,15000,1,27,13,14,31,1,1,1,2,62,69,2
0.859216,1,1,1,0,1,12,1,40000,1,27,18,9,20,1,1,1,25,500,139,1
0.808089,43,1,1,0,1,12,1,27500,1,27,19,8,30,1,4,1,15,450,99,1
1.686979,43,3,1,0,1,12,1,27500,1,27,19,8,6,0,0,0,5,30,289,1
0.803038,43,3,1,0,1,12,1,40000,1,27,7,20,28,1,1,1,5,140,953,1
1.389202,10,3,1,0,1,22,1,15000,1,27,15,12,5,1,1,1,80,400,491,1
1.645379,10,3,1,0,1,24,0,15000,1,27,19,8,5,0,0,0,10,50,289,1
0.803038,43,3,1,0,1,7,1,15000,1,27,20,7,75,1,2,1,4,300,491,2
0.803038,43,2,1,0,1,11,1,22500,1,27,16,11,32,1,1,1,6,192,69,1
1.075474,11,3,1,0,1,12,1,40000,1,27,17,10,50,1,1,1,2,100,289,1
0.812242,43,2,1,0,1,12,0,15000,1,27,13,14,7,0,0,0,6,42,491,2
1.469088,10,3,1,0,1,12,1,15000,1,27,13,14,3,0,0,0,50,150,99,1
0.731004,19,3,1,0,1,25,1,40000,1,27,21,6,60,1,2,1,3,180,953,1
2.198201,44,1,1,0,1,26,1,62500,1,27,16,11,3,1,1,1,100,300,9,1
0.632521,4,2,1,0,1,21,0,27500,1,27,15,12,3,0,0,0,10,30,953,2
1.349716,25,2,1,0,1,24,0,27500,1,27,17,10,1,0,0,0,20,20,491,2
0.673692,4,3,1,4,0,10,0,5000,1,27,20,7,20,0,0,0,10,200,953,2
0.748671,32,1,1,0,1,26,1,27500,1,27,20,7,1,0,0,0,50,50,491,2
0.700992,25,1,1,0,1,12,1,22500,1,27,15,12,5,0,0,0,20,100,45,2
1.742508,25,3,0,0,1,22,1,15000,1,27,10,17,4,1,1,0,11,44,491,2
0.733726,19,3,0,0,1,12,1,85000,1,27,19,8,15,1,3,1,20,300,27,1
0.770403,19,2,1,0,1,12,1,40000,1,27,15,12,40,1,1,1,7,280,289,2
0.765392,19,1,1,0,1,25,1,62500,1,27,21,6,15,0,0,0,20,300,289,1
0.637503,4,2,1,0,1,12,1,27500,1,27,17,10,19,1,2,1,35,665,139,1
6.661202,44,2,1,0,1,12,1,22500,1,27,16,11,22,1,1,1,10,220,27,1
0.74238,25,2,1,0,1,26,1,40000,1,27,3,24,5,0,0,0,25,125,289,1
2.242423,44,3,1,0,1,12,1,27500,1,27,19,8,25,1,3,1,7,175,953,2
0.683421,25,1,1,0,1,12,1,15000,1,27,17,10,12,0,0,0,40,480,289,2
0.597805,6,1,1,0,1,23,1,40000,1,27,15,12,1,1,1,0,50,50,45,1
0.30799,35,3,1,0,1,12,1,40000,1,27,15,12,2,0,0,0,25,50,289,2
0.484432,17,2,1,0,1,12,0,62500,1,27,11,16,2,0,0,0,20,40,289,1
0.405652,45,3,1,0,1,24,1,40000,1,27,11,16,1,1,1,1,100,100,45,1
0.144548,35,2,1,0,1,12,1,22500,1,27,12,15,3,1,1,0,15,45,953,2
0.303716,35,2,1,0,1,24,1,40000,1,27,19,8,3,0,0,0,15,45,491,2
0.4059,45,1,1,0,1,11,1,27500,1,27,11,16,3,0,0,0,200,600,289,1
0.350148,45,2,1,0,1,21,1,27500,1,27,16,11,2,1,1,1,70,140,953,2
